title,namespace,id,revision_id,revision_parentid,revision_timestamp,is_redirect,redirect_title,categories,templates,text_length,text
ああっ女神さまっ,0,479,91995853,,2022-10-17T04:27:42Z,false,,"ああっ女神さまっ,藤島康介,漫画作品 あ,1988年の漫画,月刊アフタヌーン,ファンタジー漫画,神話を題材とした漫画作品,北欧神話を題材とした作品,大学を舞台とした漫画作品,千葉県を舞台とした漫画作品,兄弟姉妹を題材とした作品,ボーイ・ミーツ・ガール作品,アニメ作品 あ,1993年のOVA,2011年のOVA,2005年のテレビアニメ,TBSの深夜アニメ,2000年のアニメ映画,日本のテレビアニメの劇場版,松竹のアニメ映画,浜口史郎の作曲映画,AIC,ポニーキャニオンのアニメ作品,バンダイビジュアルのアニメ作品,メモリーテックのアニメ作品,ムービックのアニメ作品,電通のアニメ作品,アフタヌーンKCのアニメ作品,ファンタジーアニメ,大学を舞台としたアニメ作品,2006年の小説,1993年のコンピュータゲーム,2000年のコンピュータゲーム,2007年のコンピュータゲーム,PC-9800シリーズ用ゲームソフト,PC-FX用ソフト,アーケードゲーム作品,ドリームキャスト用ソフト,PlayStation 2用ソフト,マーベラスのゲームソフト,ファンタジーコンピュータゲーム,ドラマCD","半保護,出典の明記,animanga/header,animanga/manga,animanga/ova,animanga/tvanime,animanga/movie,animanga/novel,animanga/other,animanga/footer,toc_limit,see,独自研究,節スタブ,前後番組,animanga/game,脚注ヘルプ,reflist,ああっ女神さまっ,講談社漫画賞一般部門,aic,olm,tbsテレビの深夜アニメ枠,リダイレクトの所属カテゴリ,デフォルトソート",260,"|- |colspan=""2"" style=""padding:0""| |- |colspan=""2"" style=""padding:0""| |- |colspan=""2"" style=""padding:0""| 『ああっ女神さまっ』は、藤島康介による漫画。『月刊アフタヌーン』において、1988年11月号から2014年6月号まで連載された。全308話。 OVAやテレビアニメ、劇場版としてたびたびアニメ化されている。2009年には第33回講談社漫画賞一般部門を受賞した。2020年6月時点で累計2500万部を突破している。"
西原理恵子,0,480,91993889,,2022-10-17T01:11:57Z,false,,"西原理恵子,日本の漫画家,新聞連載の漫画家,キノベス!,武蔵野美術大学出身の人物,高知県出身の人物,1964年生,存命人物","漫画家,出典の明記,脚注ヘルプ,ベストマザー賞,normdaten,defaultsort",127,西原 理恵子は、日本の漫画家。一般財団法人高須克弥記念財団理事長。高知県高知市出身。1988年『ちくろ幼稚園』でデビュー。前夫はカメラマンの鴨志田穣、パートナーは高須クリニック創業者で東京院院長の高須克弥。代表作は『ぼくんち』、『毎日かあさん』など多数。
里中満智子,0,481,92024754,,2022-10-19T04:35:59Z,false,,"里中満智子,日本の漫画家,20世紀日本の女性著作家,21世紀日本の女性著作家,20世紀日本の女性教育者,21世紀日本の女性教育者,日本のマンガ・アニメ教育者,日本ペンクラブ会員,大阪市出身の人物,大阪市立桜宮高等学校出身の人物,1948年生,存命人物","漫画家,脚注ヘルプ,reflist,normdaten,nhk紅白歌合戦審査員,defaultsort",73,里中 満智子は、日本の漫画家、大阪芸術大学教授。公益社団法人日本漫画家協会理事長。大阪府大阪市出身。描いた作品数は2019年時点で500を超える。
椎名高志,0,482,91315605,,2022-09-05T00:27:54Z,false,,"日本の漫画家,京都市立芸術大学出身の人物,大阪府出身の人物,1965年生,存命人物,椎名高志","漫画家,出典の明記,reflist,椎名高志,星雲賞コミック部門,normdaten,manga-artist-stub,defaultsort",74,椎名 高志は、日本の男性漫画家。大阪府出身。大阪府立箕面高等学校、京都市立芸術大学卒業。血液型はO型。妻は高橋留美子の元・アシスタントである清水彩。
篠原千絵,0,483,90906372,,2022-08-10T03:38:59Z,false,,"篠原千絵,20世紀日本の女性著作家,21世紀日本の女性著作家,20世紀日本の女性教育者,21世紀日本の女性教育者,日本の漫画家,日本の女性小説家,日本のマンガ・アニメ教育者,神奈川県出身の人物,存命人物,生年未記載","存命人物の出典明記,漫画家,脚注ヘルプ,reflist,篠原千絵,normdaten,defaultsort",77,篠原 千絵は、日本の少女漫画家。神奈川県出身。女性。血液型はO型。文星芸術大学非常勤講師。2021年12月時点で著作の累計部数が5500万部を超えている。
介錯,0,484,89672532,,2022-05-24T12:12:55Z,false,,"武士,死の幇助,日本の文化,演劇,和製漢語,切腹","otheruses,出典の明記,デフォルトソート",54,介錯は、切腹に際し、本人を即死させてその負担と苦痛を軽減するため、介助者が背後から切腹人の首を刀で斬る行為。
川原泉,0,485,89453331,,2022-05-10T09:09:55Z,false,,"川原泉,日本の漫画家,SF漫画家,鹿児島大学出身の人物,鹿児島県出身の人物,1960年生,存命人物","reflist,リダイレクトの所属カテゴリ,normdaten,defaultsort",52,川原 泉は、日本の漫画家。女性。鹿児島県指宿市出身、鹿児島市在住。鹿児島大学法文学部卒業。専攻は日本史。
尾田栄一郎,0,486,92129252,,2022-10-26T03:46:14Z,false,,"日本の漫画家,熊本市出身の人物,日本のギネス世界記録保持者,和月伸宏,1975年生,存命人物","漫画家,webarchive,脚注ヘルプ,reflist,one_piece,normdaten,デフォルトソート",231,尾田 栄一郎は、日本の男性漫画家。熊本県熊本市出身。九州東海大学中退。血液型はA型。妻は元モデルの稲葉ちあき。愛称は尾田っち。1997年より、『週刊少年ジャンプ』で『ONE PIECE』を連載中。同作の2022年8月時点の累計発行部数は、国内累計4億1000万部、世界累計5億1000万部を突破しており、「最も多く発行された単一作家によるコミックシリーズ」としてギネス世界記録に認定されている。67巻は日本国内出版史上最高記録となる初版405万部を発行している。
唐沢なをき,0,487,90878791,,2022-08-08T06:00:33Z,false,,"唐沢なをき,日本の漫画家,SF漫画家,新聞連載の漫画家,同人作家,札幌市出身の人物,1961年生,存命人物","漫画家,familytree/start,familytree,familytree/end,main,脚注ヘルプ,reflist,リダイレクトの所属カテゴリ,normdaten,manga-artist-stub,defaultsort",86,唐沢 なをきは、日本の漫画家、同人作家。本名は唐沢 直樹。別筆名に南里 こんぱる。兄の唐沢俊一との共著では唐沢商会名義を使っていた時期もあるが、現在は両名の並記が主である。
玖保キリコ,0,488,92160812,,2022-10-28T09:40:18Z,false,,"日本の漫画家,東京都立大泉高等学校出身の人物,東京都区部出身の人物,ナゴムレコード,在イギリス日本人,1959年生,存命人物","存命人物の出典明記,reflist,normdaten,manga-artist-stub,デフォルトソート",95,玖保 キリコは、日本の女性漫画家。東京都文京区出身。本名・福住 幸恵。東洋大学文学部英米文学科卒業。東京の大学で英米文学を教えていたイギリス人と結婚し1996年に渡英し、現在はロンドン在住。
倉田真由美,0,489,91669679,,2022-09-27T20:43:02Z,false,,"日本の漫画家,NHK経営委員,恵泉女学園大学の教員,一橋大学出身の人物,福岡市出身の人物,日本の反ワクチン活動家,1971年生,存命人物","別人,存命人物の出典明記,漫画家,脚注ヘルプ,normdaten,defaultsort",99,倉田 真由美は、日本の漫画家。本名、叶井 真由美。通称「くらたま」。MIYN所属。血液型O型。代表作は『だめんず・うぉ〜か〜』。一橋大学商学部卒業。元NHK経営委員会委員。恵泉女学園大学非常勤講師。
高河ゆん,0,491,92174817,,2022-10-29T05:53:04Z,false,,"高河ゆん,日本の漫画家,同人作家,東京都区部出身の人物,1965年生,存命人物","pp-vandalism,複数の問題,漫画家,出典の明記,独自研究,reflist,コミックマーケットカタログ表紙,normdaten,デフォルトソート",119,高河 ゆんは、日本の漫画家・同人作家。東京都品川区出身、世田谷区在住。東京都立三田高等学校卒業。血液型はB型。夫は漫画家のたつねこ。一女の母。代表作に『アーシアン』、『LOVELESS』、『車田水滸伝 HERO OF HEROES』など。
桜玉吉,0,492,89936450,,2022-06-09T13:52:57Z,false,,"日本の漫画家,日本のイラストレーター,東京都出身の人物,1961年生,存命人物","複数の問題,漫画家,脚注ヘルプ,reflist,normdaten,manga-artist-stub,defaultsort",194,桜 玉吉は、日本の漫画家、イラストレーター。東京都出身。東京都立芸術高等学校卒業、多摩美術大学中退。有限会社「玉屋」社長。実姉はイラストレーターの真野匡。エンターブレインの雑誌を中心に、漫画日記やコンピュータゲームを題材とするギャグ漫画を発表している。代表作に『しあわせのかたち』『漫玉日記』シリーズ。『サンサーラ・ナーガ』シリーズなどのゲームのキャラクターデザインやイラストも手がける。
手塚治虫,0,493,91996971,,2022-10-17T06:06:51Z,false,,"手塚治虫,日本の漫画家,SF漫画家,新聞連載の漫画家,日本のアニメーション監督,日本のアニメーション作家,手塚プロダクション,朝日賞受賞者,勲三等瑞宝章受章者,20世紀日本の著作家,アイズナー賞殿堂入りの人物,埼玉西武ライオンズ関連人物,落語立川流,トキワ荘,阪神間モダニズム,日本の外科医,医学博士取得者,手塚家,20世紀日本の医師,奈良県立医科大学出身の人物,大阪大学出身の人物,大阪府立北野高等学校出身の人物,兵庫県出身の人物,大阪府出身の人物,胃癌で亡くなった人物,1928年生,1989年没","redirect,other_people,統合文字,漫画家,ウィキポータルリンク,quotation,quote,段組,脚注ヘルプ,reflist,commons&cat,手塚治虫,normdaten,defaultsort",135,手塚 治虫は、日本の漫画家・アニメ監督・医師。勲等は勲三等。学位は医学博士。本名は手塚 治。戦後日本においてストーリー漫画の第一人者として、漫画表現の開拓者的な存在として活躍した。兵庫県宝塚市出身で同市名誉市民。出生は大阪府豊能郡豊中町。大阪帝国大学附属医学専門部卒業。
永野護,0,494,91022042,,2022-08-17T05:53:31Z,false,,"日本の漫画家,SF漫画家,メカニックデザイナー,京都府出身の人物,1960年生,存命人物","otheruses,漫画家,see_also,脚注ヘルプ,reflist,normdaten,defaultsort",84,永野 護は、日本のメカニックデザイナー、キャラクターデザイナー、漫画家。株式会社EDIT代表取締役。京都府舞鶴市出身。身長175cm。愛称は「クリス」。妻は川村万梨阿。
少年漫画,0,495,90334633,,2022-07-04T11:36:34Z,false,,漫画のジャンル (対象読者別),"出典の明記,独自研究,manga-stub,デフォルトソート",59,少年漫画は、日本における少年を対象読者と想定した漫画。厳密には、小学校低学年以下を読者に想定した幼年漫画と分類される。
少女漫画,0,496,92247783,,2022-11-02T23:43:41Z,false,,"少女漫画,女性と漫画,漫画のジャンル (対象読者別),少女","otheruses,複数の問題,独自研究,file_clip,更新,see_also,see,脚注ヘルプ,notelist2,reflist,normdaten,defaultsort",96,少女漫画は、少女向け雑誌に掲載されるなど、主たる読者として若年女性を想定した日本の漫画。大人の女性向け漫画は女性漫画として区別されるが、少女漫画は成人女性にも幅広く読まれているジャンルである。
魔夜峰央,0,497,87737887,,2022-01-27T14:58:53Z,false,,"魔夜峰央,日本の漫画家,新潟市出身の人物,1953年生,存命人物","漫画家,出典の明記,脚注ヘルプ,notelist2,reflist,パタリロ!,normdaten,defaultsort",49,魔夜 峰央は、日本の男性漫画家。新潟県新潟市出身。血液型はO型。通称「ミーちゃん」。__TOC__
ユーゴスラビア改名,0,504,24277258,,2009-02-07T16:21:01Z,true,ユーゴスラビア,,,0,
梶原一騎,0,506,91734041,,2022-10-02T01:31:17Z,false,,"梶原一騎,日本の漫画原作者,20世紀日本の小説家,20世紀日本の随筆家,プロレスの関係者,暴力団関係者,アントニオ猪木,ジャイアント馬場,力道山,極真会館の人物,東京都区部出身の人物,1936年生,1987年没","画像提供依頼,漫画家,脚注ヘルプ,reflist,ウィキポータルリンク,タイガーマスク,巨人の星,normdaten,defaultsort",375,梶原 一騎は、日本の漫画原作者、小説家、映画プロデューサー。本名は、高森 朝樹。高森 朝雄の筆名も使用した。格闘技やスポーツを題材に、男の闘う姿を豪快に、ときには繊細に描き出し、話題作を次々と生み出した。自身の型破りで豪快な生き方や数々のスキャンダルでも話題を呼んだ。1966年から『週刊少年マガジン』に連載された漫画『巨人の星』の原作者として名声を上げ、以後『あしたのジョー』、『タイガーマスク』など、いわゆる「スポ根もの」分野を確立した功績をはじめ、多くの劇画・漫画作品の原作者として活躍した。弟は漫画原作者、空手家の真樹日佐夫。妻は高森篤子。1973年から1985年にかけて離婚期間があり、その間の1979年から81年にかけて台湾の有名タレント、白冰冰とも婚姻関係を結ぶ。高森篤子との間に2人の娘と3人の息子がおり、白との間に娘・白暁燕がいた。
